-7.442302837763592471e+00,5.850699518200346461e+01,-1.051206311737167454e+01,2.791355555345000639e+01,1.662900809679978664e+01
-1.077286234224381190e+01,5.383787491910312895e+01,-7.196827381148828806e+00,2.723729478309363117e+01,1.335864243841874455e+01
-1.536587220524528696e+01,4.361012885379478377e+01,-2.100960378168401732e+01,2.062371456648879331e+01,1.645608161651693280e+01
-1.894949566670215191e+01,3.857458588304510982e+01,-1.916807481130503987e+01,2.033634294821350963e+01,2.082018317276216735e+01
-2.102809002362290158e+01,3.413454195559772586e+01,-2.858692242605348355e+01,1.787633540343288985e+01,2.490330483641820081e+01
-1.980786139356168363e+01,3.733128853587282947e+01,-2.071031175985140749e+01,1.961832192310747658e+01,2.293173125781937216e+01
-1.889621347005456542e+01,4.050494623832822327e+01,-1.949757332409941668e+01,2.141442218049740731e+01,1.825963608955064288e+01
-7.835266925465215415e+00,5.849645111162620026e+01,-2.894343563442132172e+00,3.209163669551035269e+01,9.029690668854247093e+00
-5.669760036973945816e+00,5.996988381392719702e+01,-8.195268531688723712e+00,2.844812909168834381e+01,1.712461974254431141e+01
-7.447861492205294809e+00,6.144930980646731911e+01,-5.103349733648864905e+00,2.828830848084512439e+01,1.317827718164686601e+01
-1.370487943680168641e+01,4.912439309652172881e+01,-1.155418642197043333e+01,2.689874206644796217e+01,1.380529119502627111e+01
-1.686244808052790489e+01,4.257086948629432754e+01,-1.831483719689268597e+01,2.287967278623555245e+01,1.771795990684829292e+01
-1.780490002591054832e+01,4.200083305405647849e+01,-1.907320839272749780e+01,2.318303700096859288e+01,1.762535830930737646e+01
-1.974427890703751487e+01,3.979942860706714214e+01,-2.125713659937573041e+01,1.943195986884030546e+01,2.183850774916291471e+01
-2.255369822745699793e+01,3.598268109135958071e+01,-2.238638117115209880e+01,1.944575277036616612e+01,2.541624818052276780e+01
-2.436355167855321469e+01,3.635236818014132609e+01,-2.821634524944961342e+01,1.680734288773320984e+01,2.624633635922828390e+01
-2.658512950978160205e+01,3.635357066392604963e+01,-2.722740342585447237e+01,1.674206746113302202e+01,2.853681983969208957e+01
-2.600730575371617093e+01,3.597570125691407128e+01,-2.703907363370305816e+01,1.542106704140300266e+01,2.926709742228196731e+01
-2.639762333803570726e+01,3.533272897935819401e+01,-2.363937822747580597e+01,1.677504659795394915e+01,2.876712233129818941e+01
-2.926725477843167411e+01,3.264788185101296136e+01,-2.740511561752222747e+01,1.410400557803230370e+01,2.700878350252114757e+01
-3.101792971047875369e+01,3.091483559898245659e+01,-2.306187147956812211e+01,1.507823659559961449e+01,2.608787063484870572e+01
-2.678145297671586178e+01,3.116480479310259710e+01,-1.972615925595890118e+01,2.072456163296517673e+01,1.921069208762038372e+01
-2.817271833959648930e+01,3.743755410426443575e+01,-2.038797642047973113e+01,2.044306200919879046e+01,2.289190273352442873e+01
-2.492710350535235619e+01,3.560706337750924177e+01,-2.138470669400536650e+01,1.593628842249699673e+01,2.605649466917072132e+01
-2.419273790618439790e+01,3.421328164162614627e+01,-2.361315985322335465e+01,1.948396949992428517e+01,2.167593918552216081e+01
-3.001280801195758130e+01,3.127724351226696697e+01,-1.697444695245488333e+01,1.707966372041480696e+01,1.725948135730395450e+01
-3.116077697045068362e+01,2.965592912639815637e+01,-1.314456773891334684e+01,1.942358624905470776e+01,1.556658590594093461e+01
-2.863130947929723646e+01,2.634461171387598100e+01,-1.173401526525231375e+01,1.990281967819478126e+01,8.346563360174995339e+00
-3.156563090784656112e+01,1.984950139873219754e+01,-2.009696064305128616e+01,1.510834879590195534e+01,6.433614521544589238e+00
-2.805694798109698240e+01,2.091710601488529520e+01,-1.801906390003052394e+01,1.722477206042878706e+01,5.039545010290806815e+00
-2.808116673549834275e+01,1.160707685116326360e+01,-2.199232822139017784e+01,1.435436515194241558e+01,6.348906591371903829e+00
-2.371530688096091666e+01,1.613627107892785872e+01,-2.140412754645070237e+01,1.421177933154243789e+01,3.124289918457353377e+00
-2.402706492288276152e+01,1.564770568245785576e+01,-2.207401132289756518e+01,1.404483224910424255e+01,3.125756663460620199e+00
-2.605317795950683646e+01,2.228524491220972692e+01,-1.211561606968098204e+01,1.184285592282950361e+01,6.748038721892777758e+00
-2.880651284704112314e+01,1.097746638858663282e+01,-1.544081803731868163e+01,7.765028711572042219e+00,9.514305300934204013e+00
-2.859279044749422383e+01,8.759868920529175540e+00,-1.073572779191095883e+01,4.172078241140844135e+00,4.950064097545907593e+00
-2.538466677382741921e+01,-7.592559351892111508e+00,-1.718001051288870684e+01,4.586029263989650495e+00,4.879264956487851634e+00
-2.120316301685285509e+01,3.573712502551797510e+00,-5.535658082651013778e-01,1.187848045038417233e+01,-1.207517456993896232e+01
-2.166017709476939856e+01,-2.737677008806515655e+00,1.093948883262150673e+00,5.983112510205341295e+00,-7.221490973829045146e+00
-2.504270097159395903e+01,-5.664347642965687157e+00,4.230615093807754690e+00,6.232950195512192870e+00,-3.187907692139505311e+00
-2.315321231602302987e+01,-9.467363899089370705e+00,4.561400301290261083e+00,7.520249066453581044e+00,-2.175991476515811041e+00
-2.234323378712688779e+01,-3.320792239958492598e+00,1.362484999933651020e+00,7.637881724578067022e+00,-6.139954552055447934e+00
-2.252005375332971226e+01,-9.913930156470257771e+00,-1.918310743751659997e-01,6.203786553521728031e+00,-3.200086151710018090e+00
-2.369788728947169076e+01,-1.187008814603638740e+01,1.203172956337357657e+00,6.008671629853827412e+00,-1.109964229891690746e+00
-2.292908934067881432e+01,-1.946564160470579452e+01,-1.049138346911141939e+00,2.663182505121953536e+00,8.451848989225780873e-01
-1.943858189069031539e+01,-1.118025830710237400e+01,7.966802646326609505e-01,1.104495761389065045e+01,-7.231376187047266590e+00
-1.636492567925792230e+01,-5.427600482643484270e+00,3.437180942928205862e+00,1.957109189583764319e+01,-1.073445477365053335e+01
-1.439345759258412727e+01,3.008618596002008871e+00,6.071366739645264410e+00,2.066966833494533518e+01,-1.349237939864042168e+01
-1.741892937985568324e+01,-3.077029401800841502e+00,6.478973720649874757e+00,1.447748250113129664e+01,-1.997380319656969938e+00
-2.152561290731435406e+01,-1.136384847212463356e+01,5.550909699346675552e+00,1.952865070404724435e+01,-8.562159544964483615e+00
-1.710584042290031093e+01,-1.574451918147159368e+01,3.738862406072741784e+00,1.407073124370817574e+01,1.780745895116071287e+00
-1.146406895889939648e+01,4.177342489403918613e+00,1.299696735007275628e+01,2.075485195963568330e+01,-1.327296642047615904e+01
