1.794849585405094672e+01,-1.517833174100864646e+01,3.462857656434708531e+01,-2.964176477707719748e+00,-1.503435083136496253e+01
1.874848601552290717e+01,-1.391182073200960367e+01,4.093257388615423054e+01,-3.882125760805176462e+00,-1.272118705424070129e+01
2.353597792580479631e+00,-5.075205843678384454e+00,2.420338838230215828e+01,-9.236186604549786239e+00,-2.035860348003024001e+01
-6.118329164741587611e+00,-4.480067348604444000e+00,2.061335406074110210e+01,-1.075387939272409277e+01,-2.965407710566060118e+01
-6.337565414048154544e+00,-2.916617826060974306e+00,2.377761632202560094e+01,-8.431033542367600830e+00,-2.983527365563180211e+01
-5.615202061392660760e+00,-5.436086403631429143e+00,2.477711002424245734e+01,-7.956236424035036947e+00,-2.971941899017135569e+01
-1.772223697567885115e+00,-3.244873549624128550e+00,2.562234951994066279e+01,-8.482243883239984683e+00,-2.474031082767098866e+01
1.330202971921590382e+01,-7.869098879972954208e+00,4.516865075879421454e+01,4.928878914889546770e-01,-1.494196226846986164e+01
2.092065545605873655e+00,-3.459914759621526281e-01,4.494707457146754592e+01,-4.193522677392451214e+00,-1.737308423828438109e+01
7.257235359316423384e+00,-5.817606239097007581e+00,4.003837583634552288e+01,-9.209101646707660294e-01,-1.837740658415463102e+01
-2.747011871449106746e+00,-1.134070816491929534e+01,2.667246970897582869e+01,-6.286465438454538202e+00,-2.825278647898024076e+01
-1.973994734567712017e+00,-8.335051694907505748e+00,2.845808190258748027e+01,-1.181242599221356882e+00,-2.502125707603368809e+01
-7.103223483355877832e+00,-1.395078481356292066e+01,2.203400462718266439e+01,-4.017823943065717884e+00,-2.763907553668208905e+01
-1.018943049425904768e+01,-9.521868867847897988e+00,2.255336892744431054e+01,-1.261449788320087917e+00,-2.890471700238463271e+01
-1.009690093040580194e+01,-1.424554312487455299e+01,2.163223454930231782e+01,-1.958528600211833837e+00,-3.089784341956280755e+01
-1.840502343345970715e+01,-6.443899510808797082e+00,2.103433577779939867e+01,-8.062083945685920128e+00,-3.019296136547009013e+01
-1.758094053412184010e+01,-9.331455888415090882e+00,2.146843418841604745e+01,-7.193136847308366555e+00,-3.010594392270989061e+01
-1.721646106902873541e+01,-6.811717734388487600e+00,2.710831023370573334e+01,-6.415502566698198628e+00,-3.079356666143613808e+01
-1.741974607442954337e+01,-1.046092912499593020e+01,2.917701862104163268e+01,-5.178417504029739327e+00,-3.217307195121067309e+01
-2.086118565988040174e+01,-7.172296387162874431e+00,2.885711312593519651e+01,-7.240071354236246925e+00,-3.321594953891167989e+01
-2.043603879473634777e+01,-1.118652427356992796e+01,2.996135184422267983e+01,-6.507465244455374886e+00,-3.405849052124084864e+01
-1.769444481532758573e+01,-9.750468987561216494e+00,2.568039134603140639e+01,-1.003265919598485922e+01,-3.185321424178995997e+01
-1.383985814907734024e+01,-1.748254231695993255e+01,2.584162348113240526e+01,-1.319358696473967107e+01,-3.287945428869009845e+01
-7.998926875199447117e+00,-1.544218007953130822e+01,3.150116937639954173e+01,-1.422147441767906706e+01,-3.196801444974180129e+01
-1.438282819629868747e+01,-1.332463269863231048e+01,3.116958255088366769e+01,-1.391997401092371334e+01,-3.080329979112744709e+01
-1.848648349978020988e+01,-1.119958479276042240e+01,3.218364097278684710e+01,-9.926497052009594313e+00,-2.509393839171465146e+01
-2.091439472340196204e+01,-2.006688172002444404e+01,3.425595922367378421e+01,-7.614870219686140196e+00,-2.413485293828906109e+01
-1.892942078380947279e+01,-1.833485363470068918e+01,3.368852502628796941e+01,-1.437881494980800845e+01,-2.172684671658144850e+01
-2.071970424611064487e+01,-1.906142065295195565e+01,3.133489245326417816e+01,-1.539734310293335717e+01,-2.927602553850196188e+01
-2.974092945759949558e+01,-1.320063202362580412e+01,3.058159952681894822e+01,-6.816081183395091614e+00,-3.277006579625554394e+01
-2.939271668253759628e+01,-1.991014231840916793e+01,2.947647655114774778e+01,-4.247405332917120191e-02,-3.256089890821797894e+01
-2.678762743954609249e+01,-1.241123475623768613e+01,3.268526326521148917e+01,-8.546485874435660435e+00,-2.263804539015779227e+01
-2.160851514531415063e+01,-1.371115987278153980e+01,3.470947724798650569e+01,-6.890063260533882961e+00,-1.375141647895123143e+01
-2.354248977170151491e+01,-8.435976027867400973e+00,3.174332099815388375e+01,1.920250001674474127e+00,-3.401224609462782489e+00
