2126515329,-2.82E+01,-1.13E+03
2126541780,-4.36E+01,5.29E+02
2126568345,-3.24E+01,5.57E+02
2126594924,-2.67E+01,-1.79E+03
2126620992,-1.30E+01,-1.29E+03
2126647041,-1.77E+01,1.45E+02
2126673011,-1.64E+01,3.49E+02
2126698946,-3.47E+01,-9.53E+02
2126724616,-4.35E+01,-1.87E+03
2126750650,-4.67E+01,-1.76E+03
2126776094,-5.12E+01,-1.53E+03
2126802043,-3.70E+01,-1.35E+03
2126827631,-4.24E+01,-1.54E+03
2126853376,-2.72E+01,-1.41E+03
2126878620,-2.69E+01,-8.96E+02
2126903813,-1.62E+01,2.56E+03
2126929559,-2.44E+01,2.69E+03
2126954733,-2.29E+01,-1.83E+03
2126979887,-2.05E+01,-1.97E+03
2127005197,-2.58E+01,5.64E+03
2127030420,-2.77E+01,8.83E+02
2127055873,-3.04E+01,-1.54E+03
2127080902,-3.78E+01,-1.36E+03
2127106085,-3.11E+01,2.35E+03
2127131201,-3.45E+01,-1.14E+03
2127156477,-3.43E+01,-1.31E+03
2127181878,-3.92E+01,-8.62E+02
2127206711,-4.77E+01,-1.55E+03
2127231676,-3.71E+01,-9.14E+02
2127257038,-3.93E+01,4.16E+03
2127282005,-4.16E+01,4.25E+03
2127306960,-3.57E+01,-2.76E+03
2127331971,-3.91E+01,-2.56E+03
2127357200,-4.15E+01,6.03E+03
2127382558,-4.98E+01,6.19E+03
2127407291,-4.82E+01,3.72E+03
2127432427,-4.74E+01,3.89E+03
2127457687,-4.68E+01,3.99E+03
2127482465,-4.94E+01,5.71E+03
2127507660,-5.30E+01,4.21E+03
2127532359,-4.75E+01,-1.48E+03
2127557363,-4.30E+01,5.73E+03
2127582521,-6.25E+01,5.88E+03
2127607985,-5.40E+01,5.67E+03
2127632681,-6.01E+01,-9.70E+02
2127657152,-5.49E+01,6.00E+03
2127682249,-5.64E+01,-9.54E+02
2127706987,-4.75E+01,7.05E+02
2127732076,-5.73E+01,-1.72E+03
2127756804,-3.22E+01,3.79E+03
2127782256,-5.78E+01,-1.77E+03
2127807248,-5.56E+01,4.19E+03
