1611372458,-1.74E+01,3.66E+03
1611399311,-3.49E+01,-1.32E+03
1611425659,-3.05E+01,-1.24E+03
1611452013,-1.56E+01,-1.21E+03
1611478533,-1.22E+01,-8.58E+02
1611505030,-1.32E+01,-1.16E+03
1611530909,-2.21E+01,-7.82E+02
1611556512,-3.66E+01,-1.17E+03
1611582337,-4.76E+01,-8.86E+02
1611607994,-5.00E+01,-8.64E+02
1611633928,-3.36E+01,-1.17E+03
1611659282,-3.00E+01,-1.31E+03
1611684687,-1.85E+01,-1.35E+03
1611709875,-1.48E+01,-1.34E+03
1611735363,-8.13E-02,-1.19E+03
1611760762,-2.34E+00,-1.55E+03
1611786380,-1.07E+01,1.01E+03
1611811552,-1.58E+01,7.95E+02
1611836962,-1.44E+01,7.32E+02
1611862321,6.40E-01,5.98E+03
1611887610,-9.05E+00,7.41E+02
1611913125,-3.24E+01,4.17E+03
1611938258,-2.87E+01,4.17E+03
1611963478,-3.02E+01,-7.93E+02
1611988098,-2.80E+01,-1.12E+03
1612013272,-4.64E+01,-8.69E+02
1612038287,-2.93E+01,-8.22E+02
1612063729,-2.85E+01,-8.16E+02
1612089144,-6.09E+01,-9.50E+02
1612113992,-4.96E+01,-1.39E+03
1612139161,-4.87E+01,-1.04E+03
1612164082,-5.21E+01,-7.91E+02
1612189426,-4.81E+01,1.05E+03
1612214715,-5.43E+01,-5.23E+02
1612239514,-6.62E+01,9.67E+02
1612264403,-3.35E+01,-1.08E+03
1612289560,-6.49E+01,1.13E+03
1612314684,-6.59E+01,-6.48E+02
1612339652,-4.88E+01,-5.56E+02
1612364488,-3.85E+01,-6.08E+02
1612389418,-3.91E+01,-5.79E+02
1612414642,-3.61E+01,1.00E+03
1612439753,-5.43E+01,-1.01E+03
1612464731,-4.98E+01,-8.48E+02
1612490005,-4.50E+01,7.20E+02
1612514961,-5.56E+01,-8.28E+02
1612539964,-4.24E+01,-1.03E+03
1612564996,-6.66E+01,1.24E+03
1612589992,-4.85E+01,1.04E+03
1612615218,-6.41E+01,-1.14E+03
1612640078,-6.30E+01,-1.27E+03
1612664817,-4.44E+01,9.26E+02
1612689936,-4.89E+01,8.96E+02
1612714585,-5.14E+01,1.10E+03
1612739904,-5.14E+01,-5.84E+02
1612764387,-5.31E+01,9.28E+02
1612789591,-5.80E+01,1.07E+03
1612814693,-6.34E+01,-7.06E+02
1612839945,-7.94E+01,-6.43E+02
1612864754,-7.26E+01,-8.16E+02
1612889682,-5.53E+01,-8.81E+02
1612914816,-7.19E+01,8.10E+02
1612939873,-6.94E+01,-5.25E+02
1612965134,-7.56E+01,-9.86E+02
1612989947,-6.80E+01,-1.11E+03
1613014936,-8.06E+01,-1.14E+03
1613039796,-6.72E+01,1.33E+03
1613064804,-5.80E+01,-1.26E+03
1613090012,-5.84E+01,1.36E+03
1613115052,-5.85E+01,1.26E+03
1613139848,-4.01E+01,1.12E+03
1613164747,-6.44E+01,1.09E+03
1613189888,-5.70E+01,-5.85E+02
1613214556,-6.65E+01,1.06E+03
1613239824,-5.68E+01,8.56E+02
1613265133,-6.40E+01,-4.99E+02
1613290380,-5.14E+01,-8.07E+02
1613315103,-6.48E+01,-6.42E+02
1613339812,-6.64E+01,-5.33E+02
1613364347,-8.52E+01,-7.25E+02
1613389579,-7.52E+01,-1.08E+03
1613414612,-7.44E+01,-7.48E+02
1613439934,-6.99E+01,-1.31E+03
1613464462,-7.85E+01,-1.20E+03
1613489661,-6.74E+01,-1.30E+03
1613515022,-7.74E+01,-1.00E+03
1613539962,-8.00E+01,1.23E+03
1613565011,-8.00E+01,-1.18E+03
1613590088,-8.08E+01,1.00E+03
1613615052,-8.47E+01,9.51E+02
1613639931,-1.03E+02,-5.23E+02
1613665129,-9.18E+01,8.41E+02
1613690166,-8.15E+01,8.32E+02
1613714550,-9.54E+01,-8.01E+02
1613739828,-9.12E+01,-6.26E+02
1613765053,-7.24E+01,-6.60E+02
1613790113,-7.64E+01,-9.37E+02
1613814946,-7.84E+01,-1.16E+03
1613839628,-8.09E+01,-1.22E+03
1613864384,-8.48E+01,-1.22E+03
1613889385,-7.47E+01,1.27E+03
1613914641,-7.27E+01,1.20E+03
1613940019,-7.04E+01,1.19E+03
1613964469,-7.12E+01,1.02E+03
1613989366,-8.25E+01,-1.14E+03
1614014428,-5.72E+01,9.05E+02
1614039551,-5.40E+01,-5.50E+02
1614064324,-6.18E+01,7.50E+02
1614089238,-6.60E+01,-4.58E+02
1614114211,-6.23E+01,-6.33E+02
1614139450,-5.41E+01,-6.63E+02
1614164146,-4.78E+01,-1.05E+03
1614189256,-5.40E+01,-6.91E+02
1614213852,-6.18E+01,-1.18E+03
1614239167,-6.64E+01,-1.25E+03
1614264126,-7.16E+01,-1.15E+03
1614289013,-6.76E+01,-9.88E+02
1614314344,-7.46E+01,-1.01E+03
1614339269,-6.86E+01,-1.05E+03
1614364316,-7.34E+01,1.14E+03
1614389508,-6.68E+01,1.02E+03
