2.441827638362730468e+01,-2.905843479964399734e+01,-6.436348786316229642e+00,7.300761371773987207e+00,8.361043123915484543e+00
2.389870853675084916e+01,-3.062425067469387940e+01,-7.063658318509637546e+00,2.613545353841444374e+00,6.072064152590211705e+00
2.464278340911675258e+01,-3.177614131859399649e+01,-6.701164318388678431e+00,1.732412995743027456e-02,9.455307062549033859e+00
2.261714866732964069e+01,-2.901139804149219259e+01,-6.180514534251568826e+00,-9.096132374540375487e-01,7.681065136232509083e+00
2.372215727640093164e+01,-2.735211064966134131e+01,-8.125768705599744735e+00,4.173195283332125527e+00,7.433296894340235106e+00
2.323707374453628915e+01,-3.014224930267369018e+01,-6.699969463002051207e+00,-1.893801894046618362e-01,7.937288339292276618e+00
2.301351821174455381e+01,-3.126952093341008876e+01,-6.636670726992076830e+00,2.974990986222433964e+00,8.698237337173875261e+00
2.146182905183076173e+01,-2.971561482200526783e+01,-6.363667604890451912e+00,2.975951304449086177e+00,4.531193419193906280e+00
2.358688691886857569e+01,-2.973108746346071385e+01,-5.276616231711529714e+00,3.863468402653305933e+00,8.342580426832537199e+00
2.199494269418818249e+01,-3.149872773515050639e+01,-3.645575214197573466e+00,4.327541642089004270e+00,6.082102547895574141e+00
2.111497008362184502e+01,-3.228516450683353867e+01,-6.669409665358442041e+00,4.124567836515741881e+00,4.352058990971283237e+00
2.342398678433929504e+01,-3.308049267440284069e+01,-6.680528674703603009e+00,6.129252611695154229e+00,6.119291567249205421e+00
2.136018695845604398e+01,-2.985242602200864681e+01,-5.861484421202850292e+00,3.361034131787003609e+00,5.627853007645723160e+00
2.369542941056220897e+01,-3.249397553132800454e+01,-7.035617567782428416e+00,6.316569784327660919e+00,6.976161669477088267e+00
2.073253291535256793e+01,-2.981230170805213220e+01,-5.664537020429551539e+00,3.203446711897801169e+00,5.456333659619031273e+00
2.398422837551909481e+01,-3.266601823967887697e+01,-2.137595476035358377e+00,5.626663326394560904e+00,7.044608760770677547e-01
2.138055630705984811e+01,-3.051301354134018595e+01,-7.297409429355663057e+00,3.473570145183088265e+00,3.387795789747360065e+00
2.238053543790049105e+01,-3.209235131370562044e+01,-1.810081880100993912e+00,2.250645612399195361e+00,4.209861460900063079e+00
2.026725687422012001e+01,-3.153151074913251506e+01,-3.227202295740849269e+00,7.160276713013726813e+00,2.363788995013349492e+00
2.592542251118154795e+01,-3.228887487136879031e+01,-2.323909522794831872e+00,8.143614077396984285e+00,1.094294100252608537e+00
2.296810452298442939e+01,-3.351185156103429819e+01,-1.561574694036017341e+00,3.820532279262077058e+00,7.121309874006753748e-01
2.043078535817395647e+01,-3.390148470209029341e+01,-1.705717347262280414e+00,5.111201648254255048e+00,2.220096599681880001e+00
2.338762393295246156e+01,-3.426140438541899869e+01,-1.849207375131603825e+00,5.961759823135456493e+00,2.178917982185823554e+00
2.018112193921395559e+01,-3.055649853034836383e+01,-8.565194704094823974e-01,5.576445367008457055e+00,-3.002952368861226684e-02
2.440582134992516217e+01,-3.323474645896666857e+01,-3.905994977163678605e+00,3.831219067483011109e+00,-1.482673288546835888e+00
2.127560033427251440e+01,-3.150822939454752003e+01,-2.987065304343097805e-01,4.181210491113866112e+00,6.437224646019843455e-01
1.927239676989218609e+01,-3.221578735021451223e+01,-6.038359566359338793e+00,6.716495320837210237e-01,1.218004110070611379e+00
2.234802761986030717e+01,-2.923845613662825826e+01,-5.777892884867066314e-01,2.084331129338670596e+00,-6.131585403048817051e-01
1.988302405504187576e+01,-3.333804456150679130e+01,-3.188085501894596163e+00,-1.172848398784944068e+00,2.114410073629834574e+00
2.236550967386760291e+01,-3.160082957200256004e+01,6.804738297269201722e-03,1.700473091772684242e+00,-2.396224957876788686e+00
1.868011588669255474e+01,-3.171466815976823383e+01,-2.179168038965898280e+00,3.207485453508649442e+00,-5.330677979298465985e+00
2.206122872038064742e+01,-3.278903872588159629e+01,-1.342074524145991488e+00,2.439993354443152462e+00,2.193639519679300598e+00
2.122092145095264115e+01,-2.928009202046250437e+01,-1.625857645525494277e+00,5.055895163828523664e+00,-8.955366359220714445e-01
2.207701535088271427e+01,-3.217115518043808464e+01,1.529684367185519811e+00,3.761396510123661052e+00,-2.350409464731535003e+00
2.288237531419775905e+01,-3.071308994416689941e+01,-1.972766900422939784e+00,1.221552328677435240e+00,-1.733262803787508410e+00
2.174377149289171030e+01,-3.455853740063778190e+01,-7.851941866884655230e-01,2.409913909378713193e+00,2.903219776214576608e+00
2.116744377119787046e+01,-3.279825975158420448e+01,-1.703219994381929947e+00,-1.061897089601150812e+00,1.652910449052280351e+00
2.051003273779373615e+01,-3.357967397196366477e+01,-2.833126009462716421e+00,3.671120504861046019e+00,7.092061586007016860e-01
1.744679835508334520e+01,-3.302503644494252200e+01,-3.824161222408640537e+00,3.313645635383139165e+00,-8.853880406341081422e-01
